TransactionID,CustomerID,TransactionDate,TransactionAmount,TransactionType,Currency,CounterpartyID,CounterpartyCountry,TransactionChannel,TransactionPurpose,FlagStatus
TRANS011165,CUST00146,2024-08-11,33643.43,Transfer,USD,COUNTER5988,Uruguay,Branch,Business,Yes
TRANS011166,CUST00334,2024-06-10,22560.95,Debit,EUR,COUNTER6906,Saudi Arabia,Online,Investment,Yes
TRANS011167,CUST00075,2024-03-14,76836.82,Credit,GBP,COUNTER4300,Japan,Branch,Investment,Yes
TRANS011168,CUST00426,2024-02-23,83729.51,Transfer,EUR,COUNTER3996,Honduras,Online,Business,Yes
TRANS011169,CUST00595,2024-12-05,22269.53,Credit,GBP,COUNTER8258,Belize,ATM,Personal,Yes
TRANS011170,CUST00348,2024-08-14,40180.34,Credit,USD,COUNTER6865,Uzbekistan,Online,Personal,Yes
TRANS011171,CUST00941,2024-06-25,76032.92,Credit,EUR,COUNTER5216,Malta,ATM,Investment,Yes
TRANS011172,CUST00703,2024-10-11,2357.91,Debit,JPY,COUNTER5688,Saudi Arabia,Branch,Business,No
TRANS011173,CUST00573,2024-10-27,80524.39,Credit,EUR,COUNTER1470,Namibia,Branch,Personal,Yes
TRANS011174,CUST00753,2024-12-04,22864.32,Credit,JPY,COUNTER2290,Jamaica,Online,Investment,Yes
TRANS011175,CUST00288,2024-04-02,26101.13,Transfer,EUR,COUNTER5609,Denmark,ATM,Personal,Yes
TRANS011176,CUST00421,2024-06-20,52152.59,Debit,EUR,COUNTER3496,Saint Helena,ATM,Investment,Yes
TRANS011177,CUST00054,2024-05-15,88659.99,Credit,EUR,COUNTER9512,New Zealand,Online,Investment,Yes
TRANS011178,CUST00173,2024-07-26,65530.12,Transfer,EUR,COUNTER2892,Mexico,ATM,Business,Yes
TRANS011179,CUST00090,2024-01-25,67804.87,Transfer,EUR,COUNTER6928,Dominican Republic,Online,Business,Yes
TRANS011180,CUST00697,2024-10-07,95555.82,Credit,USD,COUNTER3983,France,Branch,Business,Yes
TRANS011181,CUST00339,2024-09-12,14949.44,Transfer,USD,COUNTER5668,Cameroon,Online,Investment,Yes
TRANS011182,CUST00865,2024-07-02,5685.43,Debit,EUR,COUNTER4012,Turkmenistan,Online,Personal,No
TRANS011183,CUST00026,2024-09-15,10892.19,Transfer,JPY,COUNTER2652,Malaysia,Online,Investment,Yes
TRANS011184,CUST00115,2024-03-11,52035.42,Credit,GBP,COUNTER4842,Morocco,Branch,Personal,Yes
TRANS011185,CUST00341,2024-05-12,69476.82,Credit,EUR,COUNTER7480,Andorra,ATM,Business,Yes
TRANS011186,CUST00627,2024-03-18,2013.37,Credit,JPY,COUNTER5701,Palestinian Territory,Branch,Personal,No
TRANS011187,CUST00521,2024-09-29,56396.58,Debit,JPY,COUNTER7879,Kiribati,Online,Personal,Yes
TRANS011188,CUST00673,2024-02-23,33508.0,Credit,GBP,COUNTER8000,Malawi,Online,Business,Yes
TRANS011189,CUST00833,2024-07-15,98235.15,Debit,USD,COUNTER5108,Holy See (Vatican City State),ATM,Business,Yes
TRANS011190,CUST00430,2024-06-26,30739.72,Credit,GBP,COUNTER9481,China,Branch,Business,Yes
TRANS011191,CUST00206,2024-09-25,69644.14,Credit,GBP,COUNTER9958,Gibraltar,ATM,Investment,Yes
TRANS011192,CUST00627,2024-11-27,30626.76,Debit,EUR,COUNTER3937,Slovakia (Slovak Republic),Branch,Investment,Yes
TRANS011193,CUST00021,2024-09-01,4900.79,Credit,GBP,COUNTER9273,Brazil,Branch,Investment,No
TRANS011194,CUST00411,2024-03-05,50429.35,Transfer,JPY,COUNTER6327,Comoros,Branch,Personal,Yes
TRANS011195,CUST00928,2024-04-01,23128.28,Credit,USD,COUNTER8848,Bermuda,Branch,Personal,Yes
TRANS011196,CUST00034,2024-02-22,26324.52,Debit,JPY,COUNTER8568,Slovakia (Slovak Republic),ATM,Personal,Yes
TRANS011197,CUST00930,2024-07-24,62560.3,Debit,USD,COUNTER1903,Vanuatu,ATM,Investment,Yes
TRANS011198,CUST00360,2024-05-19,12043.11,Credit,EUR,COUNTER2390,Guadeloupe,Branch,Business,Yes
TRANS011199,CUST00615,2024-05-05,60529.57,Credit,USD,COUNTER3154,Mozambique,ATM,Personal,Yes
TRANS011200,CUST00740,2024-06-12,26914.66,Credit,EUR,COUNTER9513,French Guiana,ATM,Personal,Yes
TRANS011201,CUST00455,2024-11-18,11362.23,Debit,EUR,COUNTER4747,San Marino,Online,Investment,Yes
TRANS011202,CUST00689,2024-02-22,12346.77,Debit,GBP,COUNTER2637,Togo,Online,Business,Yes
TRANS011203,CUST00497,2024-09-07,74790.57,Debit,EUR,COUNTER8069,Isle of Man,Online,Personal,Yes
TRANS011204,CUST00567,2024-02-26,7257.24,Debit,JPY,COUNTER2805,Chad,ATM,Business,No
TRANS011205,CUST00198,2024-04-20,27129.24,Credit,JPY,COUNTER2593,Nicaragua,ATM,Personal,Yes
TRANS011206,CUST00596,2024-04-26,46035.21,Credit,USD,COUNTER1674,Tanzania,Branch,Personal,Yes
TRANS011207,CUST00545,2024-08-11,9882.5,Credit,USD,COUNTER4564,Marshall Islands,Online,Personal,No
TRANS011208,CUST00490,2024-06-02,40407.6,Transfer,EUR,COUNTER5948,Romania,Online,Business,Yes
TRANS011209,CUST00948,2024-01-06,75632.39,Credit,USD,COUNTER8369,Norfolk Island,Branch,Business,Yes
TRANS011210,CUST00894,2024-06-10,92680.98,Credit,JPY,COUNTER1587,Cook Islands,Branch,Investment,Yes
TRANS011211,CUST00850,2024-01-15,1580.87,Credit,JPY,COUNTER9050,Saint Barthelemy,ATM,Investment,No
TRANS011212,CUST00090,2024-11-07,84061.65,Transfer,EUR,COUNTER2698,Philippines,Branch,Business,Yes
TRANS011213,CUST00972,2024-06-30,56662.83,Transfer,EUR,COUNTER4006,Israel,ATM,Business,Yes
TRANS011214,CUST00730,2024-03-11,76164.3,Debit,USD,COUNTER4519,Vietnam,Online,Personal,Yes
TRANS011215,CUST00323,2024-06-11,69313.02,Debit,EUR,COUNTER6467,Afghanistan,Branch,Personal,Yes
TRANS011216,CUST00959,2024-07-02,32450.79,Transfer,EUR,COUNTER5560,Martinique,ATM,Business,Yes
TRANS011217,CUST00971,2024-02-10,44219.43,Transfer,JPY,COUNTER3740,Christmas Island,ATM,Personal,Yes
TRANS011218,CUST00105,2024-10-21,49101.55,Credit,JPY,COUNTER8297,Togo,Online,Personal,Yes
TRANS011219,CUST00491,2024-05-06,22606.01,Transfer,JPY,COUNTER8157,Afghanistan,ATM,Investment,Yes
TRANS011220,CUST00421,2024-05-19,41770.75,Debit,GBP,COUNTER5404,India,Branch,Business,Yes
TRANS011221,CUST00495,2024-10-08,9628.54,Transfer,EUR,COUNTER4857,Palestinian Territory,Branch,Investment,No
TRANS011222,CUST00886,2024-07-08,20870.1,Transfer,USD,COUNTER1320,Gabon,ATM,Investment,Yes
TRANS011223,CUST00829,2024-02-03,64720.58,Transfer,USD,COUNTER8782,Heard Island and McDonald Islands,Branch,Business,Yes
TRANS011224,CUST00315,2024-05-17,91890.99,Debit,USD,COUNTER5347,Congo,Branch,Investment,Yes
TRANS011225,CUST00537,2024-02-19,36069.37,Credit,EUR,COUNTER3534,Mauritius,ATM,Investment,Yes
TRANS011226,CUST00540,2024-10-03,40357.93,Debit,GBP,COUNTER4466,Russian Federation,Online,Personal,Yes
TRANS011227,CUST00678,2024-02-06,8270.38,Debit,USD,COUNTER4284,Fiji,Branch,Personal,No
TRANS011228,CUST00259,2024-03-18,35242.26,Credit,USD,COUNTER5262,Indonesia,Branch,Business,Yes
TRANS011229,CUST00114,2024-05-27,53625.45,Debit,USD,COUNTER4978,Austria,ATM,Investment,Yes
TRANS011230,CUST00430,2024-01-28,76869.36,Transfer,GBP,COUNTER4462,United Kingdom,Online,Business,Yes
TRANS011231,CUST00983,2024-09-23,45536.25,Credit,JPY,COUNTER3939,Pakistan,ATM,Personal,Yes
TRANS011232,CUST00284,2024-05-08,55890.53,Credit,JPY,COUNTER5389,Greece,ATM,Investment,Yes
TRANS011233,CUST00966,2024-10-11,10522.44,Transfer,USD,COUNTER9601,Guam,ATM,Investment,Yes
TRANS011234,CUST00021,2024-06-20,10280.89,Debit,JPY,COUNTER6333,Hungary,Online,Personal,Yes
TRANS011235,CUST00918,2024-04-16,96575.17,Transfer,GBP,COUNTER9357,Greece,ATM,Personal,Yes
TRANS011236,CUST00020,2024-07-07,73678.34,Transfer,JPY,COUNTER8731,Syrian Arab Republic,Branch,Business,Yes
TRANS011237,CUST00382,2024-06-03,73415.68,Transfer,EUR,COUNTER6645,Dominica,ATM,Investment,Yes
TRANS011238,CUST00941,2024-04-03,93299.14,Credit,USD,COUNTER3019,Mali,ATM,Business,Yes
TRANS011239,CUST00744,2024-02-22,84080.66,Transfer,GBP,COUNTER3030,Belgium,Branch,Investment,Yes
TRANS011240,CUST00040,2024-02-27,16495.19,Debit,GBP,COUNTER4710,Nicaragua,Online,Personal,Yes
TRANS011241,CUST00909,2024-07-31,4515.26,Credit,USD,COUNTER8836,Slovakia (Slovak Republic),ATM,Investment,No
TRANS011242,CUST00518,2024-01-03,83641.1,Credit,JPY,COUNTER7638,Djibouti,Branch,Personal,Yes
TRANS011243,CUST00361,2024-04-16,27640.81,Credit,GBP,COUNTER2421,Sao Tome and Principe,ATM,Investment,Yes
TRANS011244,CUST00948,2024-08-29,88093.71,Transfer,GBP,COUNTER3302,American Samoa,ATM,Business,Yes
TRANS011245,CUST00990,2024-11-20,12733.03,Transfer,GBP,COUNTER6764,Uruguay,Branch,Business,Yes
TRANS011246,CUST00852,2024-04-30,2734.98,Debit,EUR,COUNTER7473,British Virgin Islands,ATM,Business,No
TRANS011247,CUST00284,2024-03-18,40135.65,Transfer,JPY,COUNTER6699,Martinique,Online,Personal,Yes
TRANS011248,CUST00455,2024-06-16,44016.29,Credit,EUR,COUNTER5548,Georgia,Branch,Business,Yes
TRANS011249,CUST00756,2024-10-22,84271.36,Debit,USD,COUNTER1385,Kenya,Branch,Personal,Yes
TRANS011250,CUST00098,2024-11-27,72166.27,Transfer,EUR,COUNTER3415,Chad,ATM,Personal,Yes
TRANS011251,CUST00880,2024-10-24,96068.15,Debit,USD,COUNTER2372,Mozambique,Branch,Investment,Yes
TRANS011252,CUST00721,2024-05-20,73480.35,Transfer,JPY,COUNTER1106,Ecuador,ATM,Business,Yes
TRANS011253,CUST00860,2024-07-06,49268.29,Debit,JPY,COUNTER5587,Guam,ATM,Business,Yes
TRANS011254,CUST00609,2024-10-29,74982.0,Credit,EUR,COUNTER4387,Algeria,Online,Investment,Yes
TRANS011255,CUST00818,2024-06-04,21017.39,Credit,JPY,COUNTER9969,Ireland,Online,Investment,Yes
TRANS011256,CUST00175,2024-09-23,16267.48,Transfer,JPY,COUNTER4959,Argentina,Online,Business,Yes
TRANS011257,CUST00024,2024-01-24,91602.48,Transfer,GBP,COUNTER3397,Uzbekistan,Branch,Personal,Yes
TRANS011258,CUST00188,2024-04-07,61991.48,Credit,GBP,COUNTER9202,Pakistan,Branch,Personal,Yes
TRANS011259,CUST00936,2024-10-22,51644.68,Transfer,EUR,COUNTER1827,Antarctica (the territory South of 60 deg S),ATM,Business,Yes
TRANS011260,CUST00758,2024-06-09,92098.55,Credit,JPY,COUNTER4963,Slovenia,Online,Investment,Yes
TRANS011261,CUST00708,2024-10-01,41198.3,Debit,USD,COUNTER1927,Guernsey,Branch,Personal,Yes
TRANS011262,CUST00256,2024-11-13,36577.1,Credit,GBP,COUNTER7475,China,Branch,Investment,Yes
TRANS011263,CUST00535,2024-07-06,76644.18,Debit,JPY,COUNTER4617,Uzbekistan,ATM,Business,Yes
TRANS011264,CUST00290,2024-11-11,72617.31,Transfer,USD,COUNTER3010,Gibraltar,ATM,Business,Yes
TRANS011265,CUST00603,2024-07-02,11602.18,Debit,GBP,COUNTER2395,Mongolia,ATM,Personal,Yes
TRANS011266,CUST00545,2024-05-18,28950.91,Credit,JPY,COUNTER5811,Dominica,Online,Business,Yes
TRANS011267,CUST00947,2024-07-09,62276.63,Transfer,JPY,COUNTER5616,Israel,Online,Investment,Yes
TRANS011268,CUST00963,2024-09-16,49008.98,Debit,USD,COUNTER4552,Angola,ATM,Business,Yes
TRANS011269,CUST00206,2024-01-02,53664.42,Credit,JPY,COUNTER1771,Eritrea,Branch,Personal,Yes
TRANS011270,CUST00371,2024-09-06,88112.82,Debit,EUR,COUNTER8686,Czech Republic,ATM,Personal,Yes
TRANS011271,CUST00618,2024-09-11,85931.72,Debit,USD,COUNTER7988,Tanzania,ATM,Personal,Yes
TRANS011272,CUST00801,2024-08-10,93753.09,Credit,GBP,COUNTER5041,Malawi,Branch,Personal,Yes
TRANS011273,CUST00962,2024-11-20,56065.38,Debit,GBP,COUNTER5059,Cuba,Online,Investment,Yes
TRANS011274,CUST00472,2024-06-10,33926.15,Credit,EUR,COUNTER7253,Pitcairn Islands,ATM,Investment,Yes
TRANS011275,CUST00936,2024-03-29,80949.65,Credit,EUR,COUNTER2001,Saint Lucia,Online,Personal,Yes
TRANS011276,CUST00245,2024-03-21,62006.87,Credit,EUR,COUNTER2637,Grenada,Online,Investment,Yes
TRANS011277,CUST00893,2024-05-04,70433.47,Credit,GBP,COUNTER4016,Korea,Online,Investment,Yes
TRANS011278,CUST00274,2024-02-27,35834.26,Credit,EUR,COUNTER3139,Greece,Branch,Business,Yes
TRANS011279,CUST00665,2024-09-16,26118.32,Credit,GBP,COUNTER9238,Nepal,ATM,Personal,Yes
TRANS011280,CUST00882,2024-09-08,85223.84,Credit,JPY,COUNTER5373,Guatemala,ATM,Personal,Yes
TRANS011281,CUST00143,2024-01-14,29814.81,Credit,JPY,COUNTER1954,Montserrat,Branch,Investment,Yes
TRANS011282,CUST00351,2024-04-13,24377.53,Credit,USD,COUNTER3228,Niger,Online,Business,Yes
TRANS011283,CUST00593,2024-04-24,38493.44,Credit,EUR,COUNTER6607,Haiti,ATM,Business,Yes
TRANS011284,CUST00625,2024-04-28,78539.87,Credit,EUR,COUNTER2770,Czech Republic,Branch,Business,Yes
TRANS011285,CUST00975,2024-11-26,11775.25,Credit,JPY,COUNTER9396,Cote d'Ivoire,Branch,Investment,Yes
TRANS011286,CUST00836,2024-08-20,67774.71,Transfer,USD,COUNTER5755,Kuwait,Branch,Business,Yes
TRANS011287,CUST00061,2024-06-03,10868.48,Transfer,JPY,COUNTER7101,Namibia,ATM,Business,Yes
TRANS011288,CUST00445,2024-02-25,2217.79,Transfer,JPY,COUNTER4582,Colombia,Branch,Investment,No
TRANS011289,CUST00730,2024-06-16,56351.94,Credit,EUR,COUNTER8108,Trinidad and Tobago,ATM,Business,Yes
TRANS011290,CUST00137,2024-05-02,24096.42,Transfer,GBP,COUNTER7322,Argentina,ATM,Business,Yes
TRANS011291,CUST00520,2024-03-04,41501.01,Debit,USD,COUNTER5623,Cape Verde,Online,Business,Yes
TRANS011292,CUST00026,2024-02-04,99428.86,Transfer,GBP,COUNTER7083,Kuwait,Branch,Investment,Yes
TRANS011293,CUST00954,2024-03-18,20110.48,Debit,USD,COUNTER6714,Samoa,Branch,Personal,Yes
TRANS011294,CUST00332,2024-03-25,80179.23,Transfer,JPY,COUNTER3540,Malaysia,ATM,Business,Yes
TRANS011295,CUST00482,2024-11-21,93023.4,Debit,USD,COUNTER9587,Japan,Online,Investment,Yes
TRANS011296,CUST00742,2024-03-14,6103.87,Debit,GBP,COUNTER9107,Turkey,ATM,Investment,No
TRANS011297,CUST00873,2024-02-03,33644.91,Debit,USD,COUNTER3670,Belarus,Online,Personal,Yes
TRANS011298,CUST00739,2024-07-31,568.0,Debit,JPY,COUNTER4837,Sudan,Branch,Business,No
TRANS011299,CUST00204,2024-08-31,75478.55,Debit,JPY,COUNTER8916,Portugal,Online,Investment,Yes
TRANS011300,CUST00668,2024-01-13,42052.57,Transfer,USD,COUNTER4397,Ireland,Branch,Business,Yes
TRANS011301,CUST00081,2024-08-31,21750.25,Debit,GBP,COUNTER7445,Bangladesh,ATM,Personal,Yes
TRANS011302,CUST00823,2024-02-28,51418.55,Transfer,USD,COUNTER8193,United Kingdom,ATM,Investment,Yes
TRANS011303,CUST00479,2024-07-23,70851.85,Credit,JPY,COUNTER5716,French Polynesia,Branch,Personal,Yes
TRANS011304,CUST00078,2024-11-07,26937.31,Transfer,USD,COUNTER8396,Tanzania,ATM,Investment,Yes
TRANS011305,CUST00167,2024-07-13,18948.16,Credit,USD,COUNTER4777,Netherlands Antilles,ATM,Personal,Yes
TRANS011306,CUST00176,2024-10-08,91247.32,Credit,JPY,COUNTER5719,Guatemala,Online,Business,Yes
TRANS011307,CUST00588,2024-11-29,8137.2,Transfer,EUR,COUNTER9689,Bolivia,Online,Business,No
TRANS011308,CUST00038,2024-04-17,88679.68,Credit,USD,COUNTER2031,France,ATM,Investment,Yes
TRANS011309,CUST00842,2024-01-07,36527.96,Transfer,EUR,COUNTER2797,Botswana,Branch,Business,Yes
TRANS011310,CUST00589,2024-05-31,81948.97,Transfer,GBP,COUNTER6639,Czech Republic,ATM,Personal,Yes
TRANS011311,CUST00948,2024-06-17,5941.97,Transfer,USD,COUNTER9398,Venezuela,Branch,Business,No
TRANS011312,CUST00247,2024-03-09,32729.97,Transfer,GBP,COUNTER2150,Guyana,Branch,Business,Yes
TRANS011313,CUST00960,2024-05-12,75879.8,Transfer,EUR,COUNTER6474,Seychelles,Online,Investment,Yes
TRANS011314,CUST00012,2024-03-22,20452.84,Debit,GBP,COUNTER5798,Brunei Darussalam,Online,Personal,Yes
TRANS011315,CUST00014,2024-06-18,75798.56,Transfer,USD,COUNTER3796,Tokelau,ATM,Investment,Yes
TRANS011316,CUST00517,2024-04-10,23246.47,Debit,EUR,COUNTER3222,Turkey,Online,Investment,Yes
TRANS011317,CUST00270,2024-10-31,45669.89,Debit,EUR,COUNTER7955,Ethiopia,ATM,Personal,Yes
TRANS011318,CUST00234,2024-09-27,38241.02,Transfer,USD,COUNTER9755,Cape Verde,Branch,Investment,Yes
TRANS011319,CUST00572,2024-05-01,85256.73,Transfer,JPY,COUNTER1643,Morocco,ATM,Business,Yes
TRANS011320,CUST00674,2024-03-09,46094.65,Debit,GBP,COUNTER9675,Bolivia,Online,Personal,Yes
TRANS011321,CUST00457,2024-07-20,15674.72,Credit,JPY,COUNTER5913,Armenia,Online,Personal,Yes
TRANS011322,CUST00121,2024-08-08,89874.5,Transfer,USD,COUNTER7669,Norfolk Island,Online,Investment,Yes
TRANS011323,CUST00345,2024-11-18,56250.21,Transfer,JPY,COUNTER3165,French Southern Territories,Online,Investment,Yes
TRANS011324,CUST00332,2024-09-20,85294.97,Transfer,USD,COUNTER6758,Angola,Online,Personal,Yes
TRANS011325,CUST00835,2024-04-01,65489.29,Debit,GBP,COUNTER8455,Niger,Branch,Investment,Yes
TRANS011326,CUST00252,2024-08-17,96101.42,Credit,USD,COUNTER6625,Grenada,ATM,Business,Yes
TRANS011327,CUST00967,2024-03-11,99673.91,Transfer,GBP,COUNTER3057,Brazil,ATM,Investment,Yes
TRANS011328,CUST00285,2024-11-11,42089.72,Debit,JPY,COUNTER9800,Czech Republic,ATM,Personal,Yes
TRANS011329,CUST00030,2024-05-13,20716.07,Transfer,JPY,COUNTER1081,Monaco,ATM,Personal,Yes
TRANS011330,CUST00497,2024-01-10,37375.5,Credit,GBP,COUNTER6021,Australia,ATM,Personal,Yes
TRANS011331,CUST00772,2024-01-15,18317.07,Transfer,GBP,COUNTER6870,American Samoa,Online,Personal,Yes
TRANS011332,CUST00933,2024-02-01,26356.45,Transfer,EUR,COUNTER8759,Sudan,ATM,Investment,Yes
TRANS011333,CUST00598,2024-11-21,153.64,Transfer,USD,COUNTER5316,Syrian Arab Republic,Online,Investment,No
TRANS011334,CUST00015,2024-04-01,68473.88,Credit,EUR,COUNTER7033,Yemen,Branch,Personal,Yes
TRANS011335,CUST00892,2024-01-29,85227.48,Debit,JPY,COUNTER5460,Jordan,Online,Business,Yes
TRANS011336,CUST00415,2024-05-11,3292.18,Transfer,EUR,COUNTER7456,Bolivia,ATM,Business,No
TRANS011337,CUST00346,2024-10-15,4999.34,Transfer,EUR,COUNTER7786,United Arab Emirates,ATM,Personal,No
TRANS011338,CUST00113,2024-08-20,17674.12,Transfer,USD,COUNTER9355,Kyrgyz Republic,Branch,Personal,Yes
TRANS011339,CUST00108,2024-05-05,86355.88,Debit,EUR,COUNTER2520,French Southern Territories,Branch,Personal,Yes
TRANS011340,CUST00327,2024-04-30,80305.99,Debit,USD,COUNTER3736,Dominica,Online,Personal,Yes
TRANS011341,CUST00332,2024-01-28,65391.54,Debit,EUR,COUNTER2412,Jersey,Online,Investment,Yes
TRANS011342,CUST00303,2024-10-08,89428.5,Debit,GBP,COUNTER2904,Canada,ATM,Investment,Yes
TRANS011343,CUST00501,2024-11-03,49081.16,Debit,GBP,COUNTER2756,Korea,Online,Personal,Yes
TRANS011344,CUST00881,2024-11-18,43322.75,Transfer,EUR,COUNTER3786,Tokelau,Online,Business,Yes
TRANS011345,CUST00036,2024-03-13,49034.35,Credit,USD,COUNTER2801,Congo,Branch,Business,Yes
TRANS011346,CUST00257,2024-06-18,62069.24,Credit,USD,COUNTER7907,Angola,Branch,Investment,Yes
TRANS011347,CUST00141,2024-07-16,43288.29,Credit,GBP,COUNTER2466,British Indian Ocean Territory (Chagos Archipelago),Online,Personal,Yes
TRANS011348,CUST00723,2024-06-15,62400.28,Transfer,EUR,COUNTER9263,Chad,Online,Investment,Yes
TRANS011349,CUST00760,2024-06-01,46210.24,Credit,USD,COUNTER6949,Chile,Branch,Investment,Yes
TRANS011350,CUST00563,2024-03-15,81477.45,Transfer,JPY,COUNTER7885,Switzerland,Branch,Business,Yes
TRANS011351,CUST00219,2024-01-07,85920.26,Transfer,JPY,COUNTER2683,Cook Islands,Branch,Investment,Yes
TRANS011352,CUST00535,2024-06-03,98512.11,Debit,GBP,COUNTER5810,Turkmenistan,ATM,Business,Yes
TRANS011353,CUST00839,2024-02-09,58310.59,Debit,JPY,COUNTER6700,Guatemala,ATM,Business,Yes
TRANS011354,CUST00483,2024-06-08,78761.23,Transfer,JPY,COUNTER3624,Australia,ATM,Business,Yes
TRANS011355,CUST00601,2024-01-27,65400.01,Credit,JPY,COUNTER1704,Togo,Branch,Business,Yes
TRANS011356,CUST00747,2024-11-14,58442.46,Debit,USD,COUNTER4516,Western Sahara,Branch,Personal,Yes
TRANS011357,CUST00011,2024-08-05,94710.01,Transfer,USD,COUNTER7196,Mauritius,Online,Personal,Yes
TRANS011358,CUST00891,2024-07-01,96042.35,Debit,GBP,COUNTER8576,Nigeria,ATM,Investment,Yes
TRANS011359,CUST00746,2024-07-20,49798.93,Debit,USD,COUNTER8834,Iceland,Branch,Personal,Yes
TRANS011360,CUST00847,2024-01-02,18354.04,Debit,GBP,COUNTER6211,Serbia,Branch,Investment,Yes
TRANS011361,CUST00404,2024-10-27,58861.36,Credit,USD,COUNTER5809,Gibraltar,Online,Business,Yes
TRANS011362,CUST00166,2024-06-24,83829.36,Debit,JPY,COUNTER6409,Comoros,Online,Business,Yes
TRANS011363,CUST00855,2024-04-14,85324.55,Debit,GBP,COUNTER1942,Azerbaijan,ATM,Business,Yes
TRANS011364,CUST00697,2024-10-29,99413.44,Credit,JPY,COUNTER6087,Falkland Islands (Malvinas),Online,Business,Yes
TRANS011365,CUST00281,2024-05-03,79922.22,Credit,JPY,COUNTER5441,Canada,ATM,Investment,Yes
TRANS011366,CUST00794,2024-02-01,26779.74,Transfer,USD,COUNTER8675,Colombia,Online,Investment,Yes
TRANS011367,CUST00762,2024-03-13,71013.86,Transfer,EUR,COUNTER1101,Togo,ATM,Business,Yes
TRANS011368,CUST00853,2024-01-27,37542.64,Transfer,JPY,COUNTER1717,Guatemala,Branch,Investment,Yes
TRANS011369,CUST00370,2024-10-12,11783.5,Credit,JPY,COUNTER3312,Mauritania,ATM,Business,Yes
TRANS011370,CUST00620,2024-08-27,23233.26,Debit,JPY,COUNTER6174,Morocco,ATM,Investment,Yes
TRANS011371,CUST00912,2024-06-09,15225.97,Debit,EUR,COUNTER6479,Jordan,ATM,Business,Yes
TRANS011372,CUST00647,2024-01-13,94410.56,Transfer,GBP,COUNTER9739,China,ATM,Business,Yes
TRANS011373,CUST00153,2024-05-29,58713.92,Debit,EUR,COUNTER4787,Israel,Online,Personal,Yes
TRANS011374,CUST00031,2024-06-16,95169.29,Debit,GBP,COUNTER1097,Saint Pierre and Miquelon,Branch,Investment,Yes
TRANS011375,CUST00024,2024-05-06,57847.03,Credit,EUR,COUNTER8417,Croatia,Branch,Business,Yes
TRANS011376,CUST00226,2024-06-19,86315.67,Transfer,USD,COUNTER9857,Suriname,Branch,Business,Yes
TRANS011377,CUST00993,2024-10-25,14729.35,Credit,GBP,COUNTER4948,French Southern Territories,Online,Investment,Yes
TRANS011378,CUST00179,2024-02-24,94947.71,Credit,GBP,COUNTER2455,French Guiana,Online,Investment,Yes
TRANS011379,CUST00251,2024-05-14,61210.8,Credit,GBP,COUNTER3823,Australia,Online,Business,Yes
TRANS011380,CUST00897,2024-06-13,63639.82,Debit,GBP,COUNTER3230,Holy See (Vatican City State),Online,Investment,Yes
TRANS011381,CUST00066,2024-11-23,59662.46,Credit,EUR,COUNTER6432,Saint Vincent and the Grenadines,ATM,Personal,Yes
TRANS011382,CUST00453,2024-03-04,53024.2,Credit,JPY,COUNTER5869,Marshall Islands,ATM,Personal,Yes
TRANS011383,CUST00083,2024-04-08,10065.8,Debit,JPY,COUNTER1402,Saint Lucia,Online,Investment,Yes
TRANS011384,CUST00479,2024-08-04,43311.9,Credit,JPY,COUNTER7973,Iceland,ATM,Investment,Yes
TRANS011385,CUST00240,2024-03-04,83682.95,Debit,JPY,COUNTER7812,Saudi Arabia,Branch,Business,Yes
TRANS011386,CUST00602,2024-01-20,33340.39,Transfer,USD,COUNTER5779,Gabon,ATM,Personal,Yes
TRANS011387,CUST00121,2024-04-03,3119.02,Debit,USD,COUNTER5394,Albania,Online,Personal,No
TRANS011388,CUST00550,2024-03-17,54737.33,Transfer,USD,COUNTER1904,Kazakhstan,Online,Business,Yes
TRANS011389,CUST00961,2024-05-07,32462.64,Transfer,JPY,COUNTER5701,Sweden,ATM,Investment,Yes
TRANS011390,CUST00026,2024-11-20,80539.25,Transfer,USD,COUNTER8115,Uzbekistan,ATM,Personal,Yes
TRANS011391,CUST00981,2024-06-14,63398.3,Credit,USD,COUNTER3711,Seychelles,Branch,Personal,Yes
